Price,Adj Close,Close,High,Low,Open,Volume
Ticker,^GSPTSE,^GSPTSE,^GSPTSE,^GSPTSE,^GSPTSE,^GSPTSE
Date,,,,,,
1995-10-22,4335.2998046875,4335.2998046875,4370.60009765625,4280.0,4354.7001953125,3244600
1995-10-29,4536.5,4536.5,4536.7998046875,4324.7998046875,4330.89990234375,2562000
1995-11-05,4578.0,4578.0,4596.39990234375,4544.0,4544.0,3335600
1995-11-12,4599.60009765625,4599.60009765625,4604.5,4548.10009765625,4571.60009765625,3189500
1995-11-19,4672.0,4672.0,4676.39990234375,4594.2001953125,4594.2001953125,2981900
1995-11-26,4674.0,4674.0,4681.7001953125,4653.7001953125,4679.39990234375,3398700
1995-12-03,4740.60009765625,4740.60009765625,4752.7998046875,4677.5,4677.5,4301400
1995-12-10,4672.89990234375,4672.89990234375,4747.89990234375,4662.0,4747.0,3823200
1995-12-17,4710.7001953125,4710.7001953125,4716.7001953125,4611.60009765625,4666.39990234375,3757200
1995-12-24,4713.5,4713.5,4714.2998046875,4675.2998046875,4700.5,1213900
1995-12-31,4839.7001953125,4839.7001953125,4841.10009765625,4707.39990234375,4707.39990234375,2330700
1996-01-07,4753.0,4753.0,4871.89990234375,4748.5,4852.2998046875,2516100
1996-01-14,4821.10009765625,4821.10009765625,4831.39990234375,4728.2998046875,4748.7001953125,4285500
1996-01-21,4901.2001953125,4901.2001953125,4901.2001953125,4822.7998046875,4822.7998046875,3530900
1996-01-28,5032.0,5032.0,5048.7001953125,4906.2998046875,4906.2998046875,2575800
1996-02-04,5037.89990234375,5037.89990234375,5066.7998046875,5003.39990234375,5018.7001953125,5388400
1996-02-11,5044.60009765625,5044.60009765625,5066.7998046875,5026.10009765625,5040.7001953125,4107600
1996-02-18,4962.89990234375,4962.89990234375,5044.60009765625,4944.7001953125,5044.60009765625,4300800
1996-02-25,4956.60009765625,4956.60009765625,4969.7998046875,4923.7998046875,4962.5,3214100
1996-03-03,4895.39990234375,4895.39990234375,4997.2998046875,4870.0,4942.0,4099800
1996-03-10,4953.60009765625,4953.60009765625,4979.0,4873.2001953125,4873.2001953125,3693300
1996-03-17,4952.60009765625,4952.60009765625,4977.10009765625,4938.2998046875,4962.7998046875,3801000
1996-03-24,4970.7998046875,4970.7998046875,5004.7998046875,4957.2001953125,4969.2998046875,3566000
1996-03-31,5016.39990234375,5016.39990234375,5027.7001953125,4970.2001953125,4970.2001953125,2859000
1996-04-07,5021.89990234375,5021.89990234375,5033.5,4949.10009765625,4956.0,2780400
1996-04-14,5069.60009765625,5069.60009765625,5087.5,5012.7001953125,5016.2998046875,3659600
1996-04-21,5147.7998046875,5147.7998046875,5149.7998046875,5079.10009765625,5079.10009765625,3878700
1996-04-28,5124.5,5124.5,5162.39990234375,5116.5,5143.2998046875,2716100
1996-05-05,5176.7998046875,5176.7998046875,5176.7998046875,5129.89990234375,5138.10009765625,4616400
1996-05-12,5220.5,5220.5,5228.89990234375,5172.5,5174.39990234375,3305700
1996-05-19,5229.89990234375,5229.89990234375,5240.89990234375,5219.60009765625,5231.89990234375,3665100
1996-05-26,5246.39990234375,5246.39990234375,5248.39990234375,5200.7001953125,5229.89990234375,4960800
1996-06-02,5137.2998046875,5137.2998046875,5243.60009765625,5109.89990234375,5234.60009765625,5057400
1996-06-09,5030.2001953125,5030.2001953125,5141.5,5029.60009765625,5141.10009765625,4008900
1996-06-16,5047.5,5047.5,5082.7998046875,5024.89990234375,5037.2001953125,4182800
1996-06-23,5044.10009765625,5044.10009765625,5087.7001953125,5006.10009765625,5055.0,3519800
1996-06-30,5062.7998046875,5062.7998046875,5087.10009765625,5055.10009765625,5070.39990234375,2406700
1996-07-07,5041.5,5041.5,5098.2998046875,5034.2998046875,5055.39990234375,3701300
1996-07-14,5005.0,5005.0,5036.2001953125,4814.10009765625,5036.2001953125,3506300
1996-07-21,4933.2998046875,4933.2998046875,4994.0,4871.0,4994.0,3002800
1996-07-28,5015.60009765625,5015.60009765625,5015.7998046875,4891.60009765625,4921.5,2966600
1996-08-04,5046.2998046875,5046.2998046875,5053.7001953125,5010.39990234375,5022.39990234375,2513000
1996-08-11,5089.2001953125,5089.2001953125,5092.10009765625,5029.7998046875,5042.0,3303400
1996-08-18,5193.0,5193.0,5193.2001953125,5092.2001953125,5093.39990234375,4277700
1996-08-25,5143.39990234375,5143.39990234375,5200.7001953125,5138.10009765625,5193.39990234375,4031000
1996-09-01,5149.89990234375,5149.89990234375,5167.89990234375,5120.0,5120.0,2944400
1996-09-08,5243.2998046875,5243.2998046875,5243.2998046875,5140.5,5156.0,4601800
1996-09-15,5287.5,5287.5,5289.2998046875,5244.2001953125,5244.2001953125,4473200
1996-09-22,5301.10009765625,5301.10009765625,5326.89990234375,5267.2001953125,5277.60009765625,4286900
1996-09-29,5415.7001953125,5415.7001953125,5415.7001953125,5291.10009765625,5296.5,4831800
1996-10-06,5461.2001953125,5461.2001953125,5462.10009765625,5419.10009765625,5419.10009765625,4918800
1996-10-13,5492.60009765625,5492.60009765625,5495.89990234375,5463.0,5495.89990234375,4002800
1996-10-20,5549.7998046875,5549.7998046875,5576.2001953125,5497.7998046875,5497.7998046875,4774000
1996-10-27,5591.2998046875,5591.2998046875,5606.0,5538.7998046875,5560.2998046875,5138800
1996-11-03,5758.7998046875,5758.7998046875,5759.10009765625,5596.39990234375,5597.5,5412800
1996-11-10,5870.60009765625,5870.60009765625,5880.2001953125,5758.2998046875,5758.2998046875,5774600
1996-11-17,5917.7998046875,5917.7998046875,5986.7998046875,5862.60009765625,5865.5,5738100
1996-11-24,6016.7001953125,6016.7001953125,6019.10009765625,5926.60009765625,5926.60009765625,5032400
1996-12-01,5810.10009765625,5810.10009765625,5996.7998046875,5672.2001953125,5978.89990234375,5358200
1996-12-08,5706.89990234375,5706.89990234375,5946.7998046875,5691.7998046875,5855.5,4891100
1996-12-15,5869.7001953125,5869.7001953125,5886.60009765625,5696.7998046875,5734.10009765625,5049200
1996-12-22,5902.60009765625,5902.60009765625,5904.0,5855.60009765625,5879.10009765625,1506200
1996-12-29,5919.5,5919.5,5961.39990234375,5872.2001953125,5920.7001953125,2057400
1997-01-05,5984.89990234375,5984.89990234375,5989.2001953125,5903.10009765625,5916.7001953125,4971100
1997-01-12,6138.7998046875,6138.7998046875,6144.2998046875,5998.5,6009.2001953125,6029500
1997-01-19,6033.60009765625,6033.60009765625,6126.39990234375,6026.39990234375,6126.39990234375,5859600
1997-01-26,6109.60009765625,6109.60009765625,6109.60009765625,6029.89990234375,6043.10009765625,5689300
1997-02-02,6101.7001953125,6101.7001953125,6159.2001953125,6063.10009765625,6123.2001953125,5847400
1997-02-09,6214.2001953125,6214.2001953125,6226.7001953125,6074.7998046875,6109.2001953125,5698000
1997-02-16,6227.0,6227.0,6260.7001953125,6201.60009765625,6214.2001953125,6461200
1997-02-23,6157.7998046875,6157.7998046875,6250.7998046875,6131.7998046875,6211.2998046875,5283300
1997-03-02,6268.39990234375,6268.39990234375,6277.39990234375,6116.89990234375,6125.0,5440100
1997-03-09,6197.7001953125,6197.7001953125,6348.0,6162.7998046875,6278.60009765625,4766900
1997-03-16,6074.7998046875,6074.7998046875,6167.39990234375,6049.0,6161.10009765625,4716800
1997-03-23,5931.7998046875,5931.7998046875,6166.89990234375,5931.60009765625,6090.7998046875,3777100
1997-03-30,5817.2998046875,5817.2998046875,5908.7998046875,5781.7998046875,5907.39990234375,4401400
1997-04-06,5683.60009765625,5683.60009765625,5851.7998046875,5683.39990234375,5844.89990234375,181165400
1997-04-13,5826.2998046875,5826.2998046875,5843.0,5658.0,5676.39990234375,245575500
1997-04-20,5835.2998046875,5835.2998046875,5906.2998046875,5791.2998046875,5832.10009765625,271973500
1997-04-27,6106.89990234375,6106.89990234375,6107.0,5814.89990234375,5823.7998046875,312410200
1997-05-04,6229.5,6229.5,6229.5,6102.10009765625,6107.7001953125,261856600
1997-05-11,6247.39990234375,6247.39990234375,6277.2998046875,6236.5,6239.0,272862000
1997-05-18,6421.5,6421.5,6423.89990234375,6213.2001953125,6233.5,219069200
1997-05-25,6382.10009765625,6382.10009765625,6491.39990234375,6316.0,6421.5,202338300
1997-06-01,6492.10009765625,6492.10009765625,6498.5,6388.7998046875,6403.39990234375,261481300
1997-06-08,6550.60009765625,6550.60009765625,6554.10009765625,6453.2998046875,6501.89990234375,297491100
1997-06-15,6511.39990234375,6511.39990234375,6557.0,6498.10009765625,6557.0,267489900
1997-06-22,6426.39990234375,6426.39990234375,6533.7998046875,6423.89990234375,6491.89990234375,297566500
1997-06-29,6585.39990234375,6585.39990234375,6615.39990234375,6404.89990234375,6432.60009765625,135372400
1997-07-06,6626.39990234375,6626.39990234375,6633.10009765625,6525.5,6562.60009765625,309256200
1997-07-13,6738.2001953125,6738.2001953125,6765.10009765625,6616.2998046875,6639.7998046875,283048200
1997-07-20,6780.2998046875,6780.2998046875,6803.7001953125,6641.2001953125,6697.2998046875,275954800
1997-07-27,6851.10009765625,6851.10009765625,6881.89990234375,6776.7001953125,6786.2998046875,333190200
1997-08-03,6895.2001953125,6895.2001953125,6964.10009765625,6858.60009765625,6876.89990234375,204776100
1997-08-10,6695.10009765625,6695.10009765625,6882.7001953125,6695.10009765625,6882.7001953125,286624800
1997-08-17,6709.7998046875,6709.7998046875,6782.2998046875,6582.2001953125,6664.0,311184400
1997-08-24,6611.7998046875,6611.7998046875,6752.60009765625,6599.2998046875,6722.2998046875,227062200
1997-08-31,6743.2001953125,6743.2001953125,6750.10009765625,6618.2998046875,6618.2998046875,222007700
1997-09-07,6766.10009765625,6766.10009765625,6799.7001953125,6705.7998046875,6758.5,304912200
1997-09-14,6982.7001953125,6982.7001953125,6998.5,6769.39990234375,6775.7998046875,327061100
1997-09-21,6975.89990234375,6975.89990234375,7035.89990234375,6954.7001953125,7002.2001953125,294262400
1997-09-28,7091.89990234375,7091.89990234375,7129.10009765625,6969.5,6969.5,316809100
1997-10-05,7110.39990234375,7110.39990234375,7223.39990234375,7095.0,7106.7998046875,273690500
1997-10-12,7036.5,7036.5,7168.7998046875,6993.10009765625,7166.89990234375,205264800
1997-10-19,7033.5,7033.5,7163.7998046875,7019.39990234375,7032.10009765625,288908400
1997-10-26,6842.39990234375,6842.39990234375,6965.89990234375,6355.2001953125,6965.89990234375,280644900
1997-11-02,6851.7001953125,6851.7001953125,6986.7001953125,6838.5,6919.60009765625,313246200
1997-11-09,6726.2001953125,6726.2001953125,6905.7998046875,6618.2998046875,6902.39990234375,284719300
1997-11-16,6773.89990234375,6773.89990234375,6812.7998046875,6708.2998046875,6800.10009765625,385664600
1997-11-23,6512.7998046875,6512.7998046875,6756.5,6424.60009765625,6750.10009765625,252579900
1997-11-30,6724.39990234375,6724.39990234375,6725.2001953125,6537.89990234375,6537.89990234375,332480400
1997-12-07,6641.89990234375,6641.89990234375,6809.60009765625,6591.2001953125,6766.2998046875,317958300
1997-12-14,6535.2998046875,6535.2998046875,6640.7001953125,6465.0,6640.7001953125,335123000
1997-12-21,6539.5,6539.5,6595.5,6530.89990234375,6560.0,123323200
1997-12-28,6711.39990234375,6711.39990234375,6715.0,6578.89990234375,6578.89990234375,109281400
1998-01-04,6272.39990234375,6272.39990234375,6755.89990234375,6255.10009765625,6713.7998046875,337767600
1998-01-11,6418.7001953125,6418.7001953125,6418.7001953125,6066.7001953125,6066.7001953125,335958500
1998-01-18,6491.0,6491.0,6536.7998046875,6381.5,6418.7001953125,298964500
1998-01-25,6700.2001953125,6700.2001953125,6751.7001953125,6519.7001953125,6519.7001953125,337887800
1998-02-01,6847.10009765625,6847.10009765625,6847.10009765625,6738.7001953125,6769.39990234375,362409500
1998-02-08,6972.0,6972.0,6989.2998046875,6845.89990234375,6865.39990234375,328701900
1998-02-15,6920.7001953125,6920.7001953125,7029.5,6865.60009765625,6972.0,280115800
1998-02-22,7092.5,7092.5,7131.5,6907.60009765625,6931.89990234375,361911200
1998-03-01,7185.60009765625,7185.60009765625,7185.60009765625,7070.2998046875,7106.89990234375,314163700
1998-03-08,7385.10009765625,7385.10009765625,7468.7998046875,7188.89990234375,7188.89990234375,371127700
1998-03-15,7412.7998046875,7412.7998046875,7444.2998046875,7380.7998046875,7419.7998046875,320599000
1998-03-22,7622.5,7622.5,7623.89990234375,7441.89990234375,7444.2001953125,344883200
1998-03-29,7612.7001953125,7612.7001953125,7630.5,7503.60009765625,7630.5,342963600
1998-04-05,7620.60009765625,7620.60009765625,7681.2001953125,7550.7001953125,7669.89990234375,298202400
1998-04-12,7764.7998046875,7764.7998046875,7829.0,7618.5,7641.7998046875,331329200
1998-04-19,7703.2001953125,7703.2001953125,7835.7998046875,7676.7001953125,7745.60009765625,354132700
1998-04-26,7702.10009765625,7702.10009765625,7716.2998046875,7514.10009765625,7569.7998046875,302170300
1998-05-03,7699.2001953125,7699.2001953125,7751.7001953125,7605.7998046875,7736.2001953125,257864100
1998-05-10,7684.0,7684.0,7750.7998046875,7666.39990234375,7735.2001953125,264607200
1998-05-17,7725.2001953125,7725.2001953125,7728.60009765625,7652.10009765625,7676.60009765625,213800000
1998-05-24,7589.7998046875,7589.7998046875,7778.0,7447.0,7725.2001953125,260454500
1998-05-31,7508.2001953125,7508.2001953125,7562.0,7457.89990234375,7558.89990234375,328645000
1998-06-07,7310.89990234375,7310.89990234375,7570.7998046875,7175.89990234375,7516.2998046875,275290000
1998-06-14,7153.39990234375,7153.39990234375,7249.39990234375,7104.5,7196.60009765625,382795000
1998-06-21,7338.7001953125,7338.7001953125,7339.7001953125,7111.0,7141.2001953125,267569800
1998-06-28,7383.7001953125,7383.7001953125,7423.89990234375,7354.5,7384.7001953125,179504600
1998-07-05,7389.7001953125,7389.7001953125,7469.89990234375,7363.5,7373.60009765625,304888300
1998-07-12,7418.2998046875,7418.2998046875,7436.60009765625,7342.10009765625,7382.89990234375,284285600
1998-07-19,7170.60009765625,7170.60009765625,7476.89990234375,7170.5,7441.2998046875,254063700
1998-07-26,6931.39990234375,6931.39990234375,7140.60009765625,6931.39990234375,7133.89990234375,258444500
1998-08-02,6641.10009765625,6641.10009765625,6910.0,6595.10009765625,6910.0,253982400
1998-08-09,6297.5,6297.5,6613.2001953125,6240.2998046875,6613.2001953125,325836600
1998-08-16,6294.2998046875,6294.2998046875,6571.10009765625,6232.7998046875,6268.5,290558000
1998-08-23,5766.2998046875,5766.2998046875,6329.39990234375,5647.89990234375,6315.2001953125,254329600
1998-08-30,5742.5,5742.5,5815.5,5419.89990234375,5815.5,415237200
1998-09-06,5889.39990234375,5889.39990234375,5999.7998046875,5731.5,5919.39990234375,304392700
1998-09-13,5771.39990234375,5771.39990234375,5974.2001953125,5694.7998046875,5974.2001953125,299685500
1998-09-20,5845.7001953125,5845.7001953125,6015.10009765625,5641.7001953125,5641.7001953125,320152300
1998-09-27,5517.10009765625,5517.10009765625,5891.2001953125,5415.2001953125,5883.39990234375,373101600
1998-10-04,5481.7998046875,5481.7998046875,5481.7998046875,5325.7998046875,5459.7001953125,353200400
1998-10-11,5880.10009765625,5880.10009765625,5917.0,5496.89990234375,5497.39990234375,318546500
1998-10-18,5842.0,5842.0,5932.89990234375,5809.7001953125,5868.0,324090300
1998-10-25,6208.2998046875,6208.2998046875,6242.7998046875,5846.2998046875,5868.89990234375,288788500
1998-11-01,6417.89990234375,6417.89990234375,6424.7001953125,6248.60009765625,6279.2001953125,328413700
1998-11-08,6336.10009765625,6336.10009765625,6402.2998046875,6255.7998046875,6402.2998046875,299185800
1998-11-15,6522.2998046875,6522.2998046875,6522.89990234375,6295.39990234375,6395.0,306458400
1998-11-22,6468.2998046875,6468.2998046875,6672.89990234375,6464.0,6601.5,271388100
1998-11-29,6339.0,6339.0,6457.60009765625,6295.7998046875,6435.60009765625,357870900
1998-12-06,6258.7998046875,6258.7998046875,6419.2998046875,6246.2998046875,6370.5,313468200
1998-12-13,6353.2998046875,6353.2998046875,6356.7001953125,6169.5,6206.0,387625200
1998-12-20,6465.39990234375,6465.39990234375,6465.39990234375,6353.7998046875,6367.7001953125,207410200
1998-12-27,6485.89990234375,6485.89990234375,6485.89990234375,6416.10009765625,6428.7001953125,94270800
1999-01-03,6868.89990234375,6868.89990234375,6886.89990234375,6522.2001953125,6522.2001953125,366655800
1999-01-10,6759.39990234375,6759.39990234375,6877.2001953125,6489.2998046875,6859.39990234375,318502000
1999-01-17,6593.89990234375,6593.89990234375,6847.10009765625,6540.10009765625,6759.39990234375,289978500
1999-01-24,6729.60009765625,6729.60009765625,6729.60009765625,6566.2998046875,6613.7998046875,374615100
1999-01-31,6633.39990234375,6633.39990234375,6779.39990234375,6618.5,6754.7998046875,347086200
1999-02-07,6433.7001953125,6433.7001953125,6629.39990234375,6394.5,6629.39990234375,304573000
1999-02-14,6409.5,6409.5,6473.7001953125,6323.2998046875,6433.7001953125,293202400
1999-02-21,6312.7001953125,6312.7001953125,6520.10009765625,6257.5,6428.89990234375,286172900
1999-02-28,6415.10009765625,6415.10009765625,6415.39990234375,6157.7001953125,6289.60009765625,366007700
1999-03-07,6562.10009765625,6562.10009765625,6606.60009765625,6439.7001953125,6445.89990234375,372788900
1999-03-14,6598.7998046875,6598.7998046875,6639.2001953125,6575.0,6583.89990234375,365259800
1999-03-21,6635.2001953125,6635.2001953125,6635.2001953125,6477.2998046875,6601.7998046875,285410000
1999-03-28,6624.7998046875,6624.7998046875,6666.0,6575.89990234375,6657.89990234375,242579500
1999-04-04,6889.7998046875,6889.7998046875,6932.60009765625,6662.39990234375,6662.39990234375,295116600
1999-04-11,7013.2001953125,7013.2001953125,7029.2998046875,6819.10009765625,6819.10009765625,232802600
1999-04-18,7028.5,7028.5,7057.7001953125,6865.5,7051.0,317786100
1999-04-25,7014.7001953125,7014.7001953125,7115.2998046875,6956.7998046875,7041.7001953125,375880600
1999-05-02,6958.89990234375,6958.89990234375,7110.10009765625,6924.7001953125,7020.10009765625,358726600
1999-05-09,6886.5,6886.5,7059.7998046875,6886.5,6952.89990234375,307511700
1999-05-16,6966.0,6966.0,7043.2001953125,6821.2001953125,6872.0,299982400
1999-05-23,6802.7001953125,6802.7001953125,6883.0,6727.60009765625,6883.0,219545600
1999-05-30,6940.10009765625,6940.10009765625,6940.60009765625,6788.5,6802.7001953125,227329400
1999-06-06,6917.10009765625,6917.10009765625,7020.89990234375,6915.10009765625,6976.0,316302200
1999-06-13,7005.10009765625,7005.10009765625,7005.10009765625,6851.60009765625,6920.39990234375,326580600
1999-06-20,6939.2998046875,6939.2998046875,7028.5,6889.7998046875,7021.5,292261300
1999-06-27,7137.7998046875,7137.7998046875,7152.0,6902.7001953125,6972.2998046875,260872800
1999-07-04,7198.2001953125,7198.2001953125,7262.10009765625,7134.7998046875,7137.7998046875,266636800
1999-07-11,7285.60009765625,7285.60009765625,7309.2001953125,7129.10009765625,7220.7998046875,293027000
1999-07-18,7069.5,7069.5,7285.7001953125,7059.39990234375,7285.7001953125,280449000
1999-07-25,7081.0,7081.0,7138.0,6977.60009765625,7019.10009765625,298888000
1999-08-01,6878.7998046875,6878.7998046875,7109.60009765625,6869.2001953125,7092.0,241001700
1999-08-08,7006.2001953125,7006.2001953125,7006.2001953125,6752.5,6884.2998046875,295347200
1999-08-15,7129.2001953125,7129.2001953125,7129.2001953125,6995.7001953125,7013.39990234375,312455400
1999-08-22,7106.2001953125,7106.2001953125,7230.2998046875,7103.7998046875,7151.7998046875,358431000
1999-08-29,7006.10009765625,7006.10009765625,7101.7001953125,6883.10009765625,7101.7001953125,297707800
1999-09-05,7163.39990234375,7163.39990234375,7175.0,7012.2998046875,7025.7001953125,306247200
1999-09-12,7062.2998046875,7062.2998046875,7166.7001953125,6997.2998046875,7166.7001953125,327154600
1999-09-19,6763.39990234375,6763.39990234375,7072.89990234375,6717.5,7072.89990234375,307905700
1999-09-26,6931.2998046875,6931.2998046875,6967.89990234375,6837.5,6863.7001953125,395866000
1999-10-03,7116.0,7116.0,7116.0,6962.2998046875,6962.2998046875,352752000
1999-10-10,6884.39990234375,6884.39990234375,7164.10009765625,6861.89990234375,7158.7001953125,247073700
1999-10-17,7040.2998046875,7040.2998046875,7066.2998046875,6809.7998046875,6889.7998046875,284916600
1999-10-24,7256.2001953125,7256.2001953125,7256.2001953125,6996.0,7060.2998046875,315421200
1999-10-31,7297.60009765625,7297.60009765625,7344.10009765625,7196.89990234375,7227.10009765625,375058900
1999-11-07,7526.2001953125,7526.2001953125,7526.2001953125,7264.5,7267.7998046875,357227200
1999-11-14,7693.10009765625,7693.10009765625,7706.89990234375,7554.10009765625,7554.10009765625,360896300
1999-11-21,7889.89990234375,7889.89990234375,7903.5,7644.7998046875,7715.7001953125,313898400
1999-11-28,7794.7001953125,7794.7001953125,7853.2001953125,7519.5,7846.2001953125,395639000
1999-12-05,7954.60009765625,7954.60009765625,7954.60009765625,7767.7001953125,7785.39990234375,255487000
1999-12-12,8098.2001953125,8098.2001953125,8107.39990234375,7857.10009765625,7945.2001953125,250180400
1999-12-19,8452.900390625,8452.900390625,8452.900390625,8115.89990234375,8167.5,254456100
1999-12-26,8413.7998046875,8413.7998046875,8498.7998046875,8379.2001953125,8460.2001953125,79435300
2000-01-02,8429.400390625,8429.400390625,8430.0,8018.60009765625,8271.7001953125,321438700
2000-01-09,8357.5,8357.5,8634.7001953125,8327.5,8544.2998046875,349537800
2000-01-16,8634.900390625,8634.900390625,8755.599609375,8357.5,8357.5,352750600
2000-01-23,8390.400390625,8390.400390625,8754.2998046875,8389.2998046875,8752.099609375,372802400
2000-01-30,9209.2001953125,9209.2001953125,9269.2998046875,8304.7001953125,8428.099609375,301116100
2000-02-06,9156.7001953125,9156.7001953125,9427.900390625,9117.900390625,9207.5,195981400
2000-02-13,9295.5,9295.5,9557.599609375,9215.099609375,9301.400390625,211350300
2000-02-20,9141.2001953125,9141.2001953125,9391.7001953125,9133.2001953125,9295.5,122210400
2000-02-27,9462.900390625,9462.900390625,9573.099609375,9051.2998046875,9199.2001953125,121876300
2000-03-05,9487.099609375,9487.099609375,9662.099609375,9277.400390625,9521.099609375,280464200
2000-03-12,9528.7998046875,9528.7998046875,9708.5,9191.900390625,9292.099609375,182435100
2000-03-19,10052.7001953125,10052.7001953125,10176.7001953125,9430.7001953125,9689.2001953125,415136300
2000-03-26,9462.400390625,9462.400390625,10117.900390625,9280.5,10063.2998046875,446142900
2000-04-02,9465.2001953125,9465.2001953125,9640.099609375,8690.900390625,9520.7001953125,527211800
2000-04-09,8473.5,8473.5,9633.0,8421.599609375,9633.0,525600400
2000-04-16,8959.7001953125,8959.7001953125,9096.2998046875,8429.5,8456.400390625,397091600
2000-04-23,9347.599609375,9347.599609375,9436.5,8750.400390625,8834.0,389818500
2000-04-30,9597.2998046875,9597.2998046875,9597.2998046875,9291.2998046875,9399.099609375,539444000
2000-05-07,9211.7998046875,9211.7998046875,9489.2001953125,9009.099609375,9459.5,466822500
2000-05-14,9293.099609375,9293.099609375,9620.5,9200.7001953125,9239.5,496638300
2000-05-21,9020.900390625,9020.900390625,9280.7001953125,8807.400390625,9247.599609375,430500300
2000-05-28,9747.7001953125,9747.7001953125,9810.7998046875,8999.900390625,9020.900390625,402423300
2000-06-04,9728.7998046875,9728.7998046875,9749.2998046875,9512.5,9719.900390625,425835600
2000-06-11,10035.7001953125,10035.7001953125,10110.599609375,9767.400390625,9835.099609375,487351900
2000-06-18,10091.099609375,10091.099609375,10276.2001953125,10010.2001953125,10039.2998046875,428525500
2000-06-25,10195.5,10195.5,10310.099609375,10087.599609375,10200.2998046875,376616000
2000-07-02,10380.2998046875,10380.2998046875,10380.2998046875,10153.099609375,10195.5,250195600
2000-07-09,10778.7998046875,10778.7998046875,10814.7001953125,10235.400390625,10354.2001953125,395280000
2000-07-16,10842.099609375,10842.099609375,10873.5,10630.0,10850.7998046875,392867400
2000-07-23,10343.0,10343.0,10983.2998046875,10343.0,10927.599609375,387579700
2000-07-30,10567.5,10567.5,10580.099609375,10181.5,10408.2001953125,360699100
2000-08-06,10788.7998046875,10788.7998046875,10976.400390625,10709.599609375,10764.2998046875,305676800
2000-08-13,11133.7998046875,11133.7998046875,11196.900390625,10783.599609375,10792.2998046875,397808900
2000-08-20,11246.0,11246.0,11287.5,11039.900390625,11116.7001953125,444405000
2000-08-27,11388.7998046875,11388.7998046875,11400.0,11128.400390625,11258.5,397643800
2000-09-03,10819.7998046875,10819.7998046875,11402.0,10799.099609375,11402.0,391047300
2000-09-10,11063.599609375,11063.599609375,11128.7998046875,10557.0,10733.400390625,464943500
2000-09-17,10566.0,10566.0,11032.099609375,10427.5,11018.400390625,431876200
2000-09-24,10377.900390625,10377.900390625,10790.0,10203.0,10758.7998046875,406208200
2000-10-01,10432.5,10432.5,10701.5,10343.2998046875,10491.7001953125,536264100
2000-10-08,10320.7998046875,10320.7998046875,10562.2998046875,10000.900390625,10491.099609375,396840600
2000-10-15,10485.2001953125,10485.2001953125,10535.7998046875,9848.7001953125,10258.900390625,492471500
2000-10-22,9321.900390625,9321.900390625,10599.400390625,9226.0,10553.7998046875,491069100
2000-10-29,9720.400390625,9720.400390625,9758.400390625,9185.599609375,9205.7998046875,509145800
2000-11-05,9199.099609375,9199.099609375,9786.2001953125,9199.099609375,9786.2001953125,406966100
2000-11-12,8953.0,8953.0,9269.099609375,8770.2001953125,9028.2998046875,470699200
2000-11-19,9024.400390625,9024.400390625,9075.7998046875,8786.099609375,8859.2998046875,342880500
2000-11-26,8941.2001953125,8941.2001953125,9178.2998046875,8593.5,9174.900390625,458745100
2000-12-03,9548.7001953125,9548.7001953125,9566.400390625,8896.0,8970.0,556021600
2000-12-10,9020.0,9020.0,9661.5,8886.7001953125,9485.0,636081200
2000-12-17,8769.900390625,8769.900390625,9122.599609375,8561.900390625,9122.599609375,538093700
2000-12-24,8933.7001953125,8933.7001953125,8998.2998046875,8666.0,8668.2001953125,177611400
2000-12-31,8690.2001953125,8690.2001953125,8965.400390625,8487.7001953125,8961.7998046875,409248700
2001-01-07,8716.400390625,8716.400390625,8810.7998046875,8474.2998046875,8681.599609375,514210900
2001-01-14,9161.099609375,9161.099609375,9161.099609375,8694.7001953125,8716.400390625,431877000
2001-01-21,9158.2001953125,9158.2001953125,9316.2998046875,9068.900390625,9068.900390625,494472300
2001-01-28,9224.099609375,9224.099609375,9425.5,9158.7001953125,9158.7001953125,511752100
2001-02-04,8957.599609375,8957.599609375,9367.7998046875,8933.7001953125,9228.0,533624700
2001-02-11,8393.2001953125,8393.2001953125,9133.400390625,8342.099609375,8967.0,581473700
2001-02-18,8028.7998046875,8028.7998046875,8463.0,7913.7998046875,8393.2001953125,488148100
2001-02-25,8006.89990234375,8006.89990234375,8153.60009765625,7974.2998046875,8077.5,523911300
2001-03-04,8135.5,8135.5,8315.400390625,8052.5,8052.5,556233400
2001-03-11,7752.2001953125,7752.2001953125,8000.0,7683.39990234375,7984.89990234375,544024300
2001-03-18,7639.7998046875,7639.7998046875,7911.10009765625,7459.39990234375,7724.39990234375,507898600
2001-03-25,7608.0,7608.0,7777.7998046875,7438.5,7682.10009765625,490423200
2001-04-01,7474.7998046875,7474.7998046875,7649.2998046875,7382.0,7633.2998046875,489908700
2001-04-08,7835.2001953125,7835.2001953125,7850.7001953125,7497.10009765625,7500.0,473737100
2001-04-15,8099.39990234375,8099.39990234375,8147.7001953125,7752.5,7767.2001953125,543442400
2001-04-22,7967.2998046875,7967.2998046875,8006.0,7867.2001953125,8004.10009765625,483910800
2001-04-29,7981.7001953125,7981.7001953125,8067.39990234375,7864.5,8026.7998046875,559446500
2001-05-06,8023.7001953125,8023.7001953125,8125.7001953125,7997.5,7997.5,531948600
2001-05-13,8270.599609375,8270.599609375,8274.7998046875,7956.7998046875,8009.0,559698200
